,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2216,CHEMBL1795909,COCCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,506.47400000000033,4.155400000000003,1.0,5.0,9.522878745280337
2217,CHEMBL1795910,COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,472.0290000000002,3.5020000000000024,1.0,5.0,8.096910013008056
2218,CHEMBL1795911,COCCCc1cc(Cl)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,472.0290000000002,3.5020000000000024,1.0,5.0,8.522878745280337
2219,CHEMBL1795912,COCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,492.4470000000003,3.7653000000000025,1.0,5.0,9.221848749616356
2220,CHEMBL1795913,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCCC#N)cc(Cl)c2Cl)C2CC2)cc1=O,active,501.45800000000037,4.422680000000003,1.0,5.0,8.309803919971486
2221,CHEMBL1795914,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCC#N)cc(Cl)c2Cl)C2CC2)cc1=O,active,487.4310000000003,4.032580000000002,1.0,5.0,8.070581074285707
2222,CHEMBL1795915,CC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,519.4730000000004,3.2550000000000017,2.0,5.0,8.346787486224656
2223,CHEMBL1795916,COC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,535.4720000000003,3.4749000000000025,2.0,6.0,7.214670164989233
2224,CHEMBL1796060,COCCNc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,507.46200000000033,3.634700000000003,2.0,6.0,8.148741651280925
2225,CHEMBL1796061,COCCCc1cc(C)c(C)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,465.63800000000026,3.465440000000002,1.0,5.0,9.221848749616356
2226,CHEMBL1796062,COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,active,516.4800000000004,3.611100000000002,1.0,5.0,8.769551078621726
2227,CHEMBL1796063,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,active,530.5070000000002,3.919520000000002,1.0,5.0,9.0
2228,CHEMBL1796064,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(-c2ccccc2)c1,active,513.6820000000002,4.515600000000004,1.0,5.0,7.7447274948966935
2229,CHEMBL1796065,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc2c1,active,487.64400000000023,4.001800000000003,1.0,5.0,9.397940008672037
2230,CHEMBL1796066,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc2n1,active,488.63200000000023,3.3968000000000016,1.0,6.0,8.853871964321762
2231,CHEMBL1796067,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1,active,488.63200000000023,3.3968000000000016,1.0,6.0,9.096910013008056
2232,CHEMBL1796068,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21,active,476.62100000000027,3.2608000000000015,1.0,6.0,8.638272163982407
2233,CHEMBL1796069,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(F)cccc21,active,494.6110000000003,3.3999000000000015,1.0,6.0,9.494850021680094
2234,CHEMBL1796070,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Cl)cccc21,active,511.0660000000003,3.914200000000003,1.0,6.0,9.920818753952375
2235,CHEMBL1796071,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Br)cccc21,active,555.5170000000003,4.023300000000003,1.0,6.0,10.154901959985743
2236,CHEMBL1796072,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2c[nH]c3cccc(F)c23)C2CC2)cc1=O,active,422.5040000000002,2.8900000000000006,2.0,4.0,7.920818753952375
2237,CHEMBL1796073,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccccc3)c3cccc(F)c23)C2CC2)cc1=O,active,512.6290000000002,4.411700000000003,1.0,5.0,10.698970004336019
2238,CHEMBL1796074,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccc(F)c3)c3cccc(F)c23)C2CC2)cc1=O,active,530.6190000000003,4.550800000000003,1.0,5.0,10.221848749616356
2239,CHEMBL1796075,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccc(F)cc3)c3cccc(F)c23)C2CC2)cc1=O,active,530.6190000000003,4.550800000000003,1.0,5.0,10.301029995663981
2240,CHEMBL1796077,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccnc3)c3cccc(F)c23)C2CC2)cc1=O,active,513.6170000000003,3.806700000000002,1.0,6.0,9.05551732784983
2241,CHEMBL1796078,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccncc3)c3cccc(F)c23)C2CC2)cc1=O,active,513.6170000000003,3.806700000000002,1.0,6.0,9.619788758288394
2242,CHEMBL1808227,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(C)=O)C(C)C)C(C)C)ccc1OC,active,579.8230000000003,3.9443000000000037,4.0,7.0,8.66354026615147
2243,CHEMBL1808228,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)C(F)(F)F)C(C)C)C(C)C)ccc1OC,active,633.7930000000001,4.486700000000003,4.0,7.0,8.314258261397736
2244,CHEMBL1808229,CCC(=O)NCC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C,active,593.8500000000004,4.334400000000004,4.0,7.0,8.96657624451305
2245,CHEMBL1808230,CCCC(=O)NCC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C,active,607.8770000000003,4.724500000000006,4.0,7.0,8.950781977329818
2246,CHEMBL1808231,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)CC(C)C)C(C)C)C(C)C)ccc1OC,active,621.9040000000003,4.970500000000006,4.0,7.0,8.829738284605043
2247,CHEMBL1808232,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)C(C)(C)C)C(C)C)C(C)C)ccc1OC,active,621.9040000000003,4.970500000000006,4.0,7.0,8.384049948343598
2248,CHEMBL1808233,CCCCCC(=O)NCC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C,active,635.9310000000003,5.504700000000005,4.0,7.0,9.080921907623926
2249,CHEMBL1808234,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNS(=O)(=O)c2ccc(C)cc2)C(C)C)C(C)C)ccc1OC,active,691.9760000000002,5.095120000000007,4.0,8.0,8.939302159646388
2250,CHEMBL1808235,CCOC(=O)NCC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C,active,609.8490000000004,4.554300000000004,4.0,8.0,9.09151498112135
2251,CHEMBL1808236,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)c2ccccc2)C(C)C)C(C)C)ccc1OC,active,641.8940000000001,5.238200000000005,4.0,7.0,8.991399828238082
2252,CHEMBL1807378,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)c2ccc(OC)cc2)C(C)C)C(C)C)ccc1OC,active,671.9200000000002,5.246800000000006,4.0,8.0,8.415668775632469
2253,CHEMBL1807379,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)Cc2ccccc2)C(C)C)C(C)C)ccc1OC,active,655.9210000000002,5.167100000000006,4.0,7.0,8.785156151952302
2254,CHEMBL1807380,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNS(C)(=O)=O)C(C)C)C(C)C)ccc1OC,active,615.8780000000003,3.3574000000000046,4.0,8.0,8.373659632624957
2255,CHEMBL1807381,CCS(=O)(=O)NCC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C,active,629.9050000000002,3.747500000000006,4.0,8.0,9.040958607678906
2256,CHEMBL1807382,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNC(=O)N(C)C)C(C)C)C(C)C)ccc1OC,active,608.8650000000002,4.079400000000005,4.0,7.0,9.443697499232712
2257,CHEMBL1807383,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CNS(N)(=O)=O)C(C)C)C(C)C)ccc1OC,active,616.8660000000002,2.6013000000000037,5.0,8.0,9.102372908709558
2258,CHEMBL1807384,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CN)C(C)C)C(C)C)ccc1OC,active,537.7860000000003,3.766900000000005,4.0,7.0,8.540607512240769
2259,CHEMBL1807385,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2ccnn2)C(C)C)C(C)C)ccc1OC,active,589.8220000000002,4.099900000000004,3.0,9.0,9.698970004336019
2260,CHEMBL1818071,COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(SC)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1,active,563.1600000000001,4.058800000000002,3.0,7.0,8.638272163982407
2261,CHEMBL1818070,COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C(C)C)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1,active,559.1470000000002,4.460300000000004,3.0,6.0,9.154901959985743
2262,CHEMBL1818069,CCc1cccc(-c2c(Cl)cccc2[C@](O)(CCCCOC)[C@H]2CN(C(=O)[C@@H]3C[C@H](O)[C@H](N)C3)CCO2)c1,active,545.1200000000005,3.899300000000003,3.0,6.0,8.958607314841775
2263,CHEMBL1818068,CCc1cccc(-c2c(F)cccc2[C@](O)(CCCCOC)[C@H]2CN(C(=O)[C@@H]3C[C@H](O)[C@H](N)C3)CCO2)c1,active,528.6650000000004,3.3850000000000016,3.0,6.0,8.602059991327963
2264,CHEMBL1818067,COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1,active,531.0930000000003,3.6453200000000017,3.0,6.0,8.744727494896694
2265,CHEMBL1818066,COCCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1,active,514.6380000000004,3.1310200000000004,3.0,6.0,8.42021640338319
2266,CHEMBL1818065,CC(=O)NCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,542.1200000000001,3.756120000000002,4.0,5.0,8.67778070526608
2267,CHEMBL1818064,CC(=O)NCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,525.6650000000003,3.2418200000000015,4.0,5.0,8.795880017344075
2268,CHEMBL1818063,COC(=O)NCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,558.1190000000001,3.976020000000002,4.0,6.0,8.958607314841775
2269,CHEMBL1818062,COC(=O)NCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,541.6640000000002,3.4617200000000015,4.0,6.0,8.795880017344075
2270,CHEMBL1818061,COC(=O)NCCO[C@@H](c1cccc(F)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,527.6370000000003,3.5516200000000016,3.0,6.0,8.2839966563652
2271,CHEMBL1818060,COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(Cl)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,549.5390000000001,5.001500000000005,3.0,5.0,8.431798275933005
2272,CHEMBL1818059,COCCCC[C@@](O)(c1cccc(F)c1-c1cccc(Cl)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,533.0840000000002,4.487200000000003,3.0,5.0,8.721246399047171
2273,CHEMBL1818058,COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,529.1210000000002,4.656520000000003,3.0,5.0,8.795880017344075
2274,CHEMBL1818057,COCCCC[C@@](O)(c1cc(F)ccc1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,intermediate,512.6660000000004,4.142220000000002,3.0,5.0,5.327902142064283
2275,CHEMBL1818056,COCCCC[C@@](O)(c1ccc(F)cc1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,512.6660000000004,4.142220000000002,3.0,5.0,8.148741651280925
2276,CHEMBL1818055,COCCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,512.6660000000004,4.142220000000002,3.0,5.0,8.853871964321762
2277,CHEMBL1818054,COCCCC[C@@](O)(c1ccccc1-c1cccc(Cl)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,515.0940000000003,4.348100000000003,3.0,5.0,8.67778070526608
2278,CHEMBL1818053,COCCCC[C@@](O)(c1ccccc1-c1ccc(C)cc1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,494.6760000000004,4.003120000000002,3.0,5.0,7.698970004336019
2279,CHEMBL1818052,COCCCC[C@@](O)(c1ccccc1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,494.6760000000004,4.003120000000002,3.0,5.0,8.0
2280,CHEMBL1818051,COCCCC[C@@](O)(c1ccccc1-c1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,494.67600000000044,4.003120000000002,3.0,5.0,7.638272163982407
2281,CHEMBL1818050,COCCCC[C@@](O)(c1ccccc1-c1ccccc1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,480.6490000000004,3.694700000000001,3.0,5.0,7.431798275933005
2282,CHEMBL1818049,COCCCC[C@@](O)(c1cccc(F)c1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,528.6650000000002,4.267520000000002,3.0,6.0,8.920818753952375
2283,CHEMBL1818048,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@H]2C[C@@H](N)[C@H](O)C2)C1,active,510.6750000000004,4.128420000000002,3.0,6.0,7.958607314841775
2284,CHEMBL1818047,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,active,510.6750000000004,4.128420000000002,3.0,6.0,8.568636235841012
2285,CHEMBL1818046,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2CC[C@H](N)C2)C1,active,494.67600000000044,5.157620000000004,2.0,5.0,7.721246399047171
2286,CHEMBL1818045,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCN(C(=O)[C@H]2CC[C@@H](N)C2)C1,intermediate,480.6490000000004,4.849200000000003,2.0,5.0,5.301029995663981
2287,CHEMBL1818044,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCN(C(=O)[C@@H]2CC[C@@H](N)C2)C1,intermediate,480.6490000000004,4.849200000000003,2.0,5.0,5.842543231865775
2288,CHEMBL1818043,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCN(C(=O)[C@@H]2CC[C@H](N)C2)C1,active,480.6490000000004,4.849200000000003,2.0,5.0,6.709965388637482
2289,CHEMBL1818042,CNCC(C)(C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,intermediate,497.68000000000023,4.9028000000000045,3.0,5.0,5.5376020021010435
2290,CHEMBL1818041,CNC[C@H](C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,active,483.6530000000002,4.512700000000004,3.0,5.0,6.899629454882437
2291,CHEMBL1818040,CNC[C@H](CC(C)(C)C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,active,539.7610000000003,5.929000000000006,3.0,5.0,6.376750709602099
2292,CHEMBL1818039,CNC[C@H](CC(C)C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,active,525.7340000000003,5.538900000000005,3.0,5.0,8.05551732784983
2293,CHEMBL1818038,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,active,565.7990000000003,6.463200000000007,3.0,5.0,6.2247537402597635
2294,CHEMBL1824645,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,active,458.53700000000015,4.117820000000004,1.0,5.0,6.438898616350944
2295,CHEMBL1824642,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,428.5110000000001,4.109220000000003,1.0,4.0,6.3872161432802645
2296,CHEMBL1824627,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cc(O)cnc2n1-c1ccccc1,active,444.5100000000001,3.8148200000000028,2.0,5.0,6.798602875679548
2297,CHEMBL1824626,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cc(O)cnc2n1-c1ccccc1,active,446.48200000000014,4.016320000000002,2.0,6.0,7.2441251443275085
2298,CHEMBL1824903,Cc1c(F)cccc1Cc1c(C(=O)N2CCN[C@@H](CO)C2)c2cnc(O)cc2n1C1CCCCC1,intermediate,480.58400000000034,3.6917200000000028,3.0,6.0,5.958607314841775
2299,CHEMBL1824902,COc1cc2c(cn1)c(C(=O)N1CCN[C@@H](CO)C1)c(Cc1cccc(F)c1C)n2C1CCCCC1,intermediate,494.6110000000004,3.9947200000000036,2.0,6.0,5.486782399932061
2300,CHEMBL1824901,COC[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)n(C3CCCCC3)c3cc(OC)ncc23)CCN1,intermediate,508.63800000000043,4.648820000000004,1.0,6.0,5.388276691992658
2301,CHEMBL1824900,Cc1c(F)cccc1Cc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1,active,464.5850000000003,4.719320000000004,2.0,5.0,6.812479279163537
2302,CHEMBL1824899,COc1cc2c(cn1)c(C(=O)N1CCN[C@@H](C)C1)c(Cc1cccc(F)c1C)n2C1CCCCC1,active,478.61200000000036,5.022320000000005,1.0,5.0,6.494850021680094
2303,CHEMBL1824898,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1,active,480.58400000000034,5.229240000000005,2.0,6.0,7.431798275933005
2304,CHEMBL1824897,Cc1ccc(F)cc1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1,active,466.55700000000036,4.920820000000004,2.0,6.0,7.958607314841775
2305,CHEMBL1824896,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1C1CCCCC1,active,466.55700000000036,4.840740000000004,2.0,6.0,7.008773924307505
2306,CHEMBL1824651,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1C1CCCCC1,active,448.5670000000003,4.701640000000004,2.0,6.0,7.096910013008056
2307,CHEMBL1824650,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Oc1c(C)cccc1C)n2C1CCCCC1,active,462.59400000000034,5.004640000000005,1.0,6.0,7.00436480540245
2308,CHEMBL1824649,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1-c1ccccc1,active,444.5100000000001,3.8148200000000028,2.0,5.0,7.055517327849832
2309,CHEMBL1824648,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1C1CCCCC1,active,450.5580000000003,4.330820000000004,2.0,5.0,6.935542010773082
2310,CHEMBL1824647,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1-c1ccccc1,active,446.48200000000014,4.016320000000002,2.0,6.0,7.619788758288394
2311,CHEMBL1824646,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,active,460.5090000000001,4.319320000000004,1.0,6.0,7.136677139879544
2312,CHEMBL1824644,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2C1CCCCC1,active,464.5850000000003,4.6338200000000045,1.0,5.0,6.823908740944319
2313,CHEMBL1824643,O=C(c1c(Cc2c(F)cccc2Cl)n(-c2ccccc2)c2ccncc12)N1CCNCC1,active,448.92900000000026,4.4542000000000055,1.0,4.0,7.0
2314,CHEMBL1824641,Cc1ccccc1Cc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,410.521,3.9701200000000023,1.0,4.0,6.2839966563652006
2315,CHEMBL1824640,O=C(c1c(Cc2ccccc2)n(-c2ccccc2)c2ccncc12)N1CCNCC1,intermediate,396.4940000000002,3.6617000000000024,1.0,4.0,5.468521082957745
2316,CHEMBL1824639,Cc1c(F)cc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,448.4730000000002,4.449820000000003,1.0,5.0,6.187086643357144
2317,CHEMBL1824638,Cc1c(F)cccc1Oc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,430.4830000000001,4.310720000000003,1.0,5.0,6.7423214251308154
2318,CHEMBL1824637,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,430.4830000000001,4.310720000000003,1.0,5.0,6.910094888560602
2319,CHEMBL1824636,Cc1ccccc1Oc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,active,412.49300000000005,4.171620000000003,1.0,5.0,6.072116589669293
2320,CHEMBL1824635,CCCc1ccnc2c1c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,active,470.59200000000016,5.061720000000005,1.0,4.0,6.661543506395395
2321,CHEMBL1824634,CCCc1ccnc2c1c(C(=O)N1CCNCC1)c(Oc1c(C)cccc1C)n2-c1ccccc1,active,468.60100000000017,5.432540000000006,1.0,5.0,6.730487055782084
2322,CHEMBL1824633,CCCc1ccnc2c1c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,intermediate,472.56400000000014,5.263220000000005,1.0,5.0,5.732828271596986
2323,CHEMBL1824632,CCc1ccnc2c1c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,active,456.5650000000001,4.671620000000004,1.0,4.0,7.050609993355087
2324,CHEMBL1824631,CCc1ccnc2c1c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,intermediate,458.5370000000001,4.873120000000004,1.0,5.0,5.910094888560602
2325,CHEMBL1824630,COc1ccc2c(C(=O)N3CCNCC3)c(Oc3c(C)cccc3C)n(-c3ccccc3)c2n1,active,456.5460000000001,4.488640000000004,1.0,6.0,8.522878745280337
2326,CHEMBL1824629,COc1ccc2c(C(=O)N3CCNCC3)c(Oc3cc(F)ccc3C)n(-c3ccccc3)c2n1,active,460.50900000000007,4.319320000000003,1.0,6.0,7.823908740944319
2327,CHEMBL1824628,COc1cnc2c(c1)c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,intermediate,458.53700000000015,4.117820000000004,1.0,5.0,5.330683119433888
2328,CHEMBL1824625,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,active,428.5110000000001,4.109220000000003,1.0,4.0,7.0655015487564325
2329,CHEMBL1824624,O=C(c1c(Cc2ccccc2)n(-c2ccccc2)c2ncccc12)N1CCNCC1,intermediate,396.4940000000002,3.6617000000000015,1.0,4.0,5.193141970481182
2330,CHEMBL1824623,Cc1c(F)cc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,active,448.4730000000002,4.449820000000003,1.0,5.0,6.297569463554475
2331,CHEMBL1824622,Cc1c(F)cccc1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,active,430.4830000000001,4.310720000000003,1.0,5.0,6.769551078621726
2332,CHEMBL1824621,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,active,430.4830000000001,4.310720000000003,1.0,5.0,6.402304814074488
2333,CHEMBL1824620,Cc1cccc(F)c1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,active,430.4830000000001,4.310720000000003,1.0,5.0,6.636388020107856
2334,CHEMBL1824619,O=C(c1c(Oc2ccccc2F)n(-c2ccccc2)c2ncccc12)N1CCNCC1,intermediate,416.4560000000002,4.0023000000000035,1.0,5.0,5.295849483160201
